trip_headsign,shape_id,wheelchair_accessible,service_id,route_id,block_id,direction_id,trip_id,trip_short_name,wheelchair_boarding,bikes_allowed
55A - EASTGATE SQUARE via BARTON,31872,0,6,5246,b_475636,1,1908930,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31871,0,6,5246,b_475639,1,1908933,,1,1
55A - EASTGATE SQUARE via BARTON,31872,0,6,5246,b_475638,1,1908932,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474910,1,1907118,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474912,1,1907119,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474910,1,1907116,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474911,1,1907117,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474910,1,1907114,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474911,1,1907115,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474910,1,1907112,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474911,1,1907113,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474912,1,1907110,,1,1
FRANK A. COOKE TERMINAL,31778,0,6,5235,b_474911,1,1907111,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474261,1,1888798,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474260,1,1888799,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474263,1,1888796,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474262,1,1888797,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474259,1,1888794,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474264,1,1888795,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474261,1,1888792,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474260,1,1888793,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474263,1,1888790,,1,1
HAMILTON GO CENTRE,31682,0,3_merged_1912808,5215,b_474262,1,1888791,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475606,0,1908069,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475605,0,1908068,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475605,0,1908063,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475606,0,1908062,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475605,0,1908061,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475606,0,1908060,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475606,0,1908067,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475605,0,1908066,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475605,0,1908065,,1,1
ALDERSHOT GO STATION,31753,0,6,5228,b_475606,0,1908064,,1,1
DOWNTOWN,31040,0,2_merged_1912790,5113,a_470933,1,1835628,,1,1
DOWNTOWN,31040,0,2_merged_1912790,5113,a_470932,1,1835629,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470932,0,1835622,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470934,0,1835623,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470931,0,1835620,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470933,0,1835621,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470931,0,1835626,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470932,0,1835627,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470931,0,1835624,,1,1
STRATHCONA LOOP,31039,0,2_merged_1912790,5113,a_470932,0,1835625,,1,1
EASTGATE SQUARE,31679,0,1_merged_1912824,5215,b_475448,0,1888248,,1,1
EASTGATE SQUARE,31677,0,1_merged_1912824,5215,b_475433,0,1888249,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470936,1,1834971,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470935,1,1834970,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470935,1,1834973,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470935,1,1834972,,1,1
EASTGATE SQUARE,31679,0,1_merged_1912824,5215,b_475452,0,1888244,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470935,1,1834974,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470935,1,1834977,,1,1
DOWNTOWN,31034,0,3_merged_1912789,5111,a_470936,1,1834976,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470973,1,1836199,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470974,1,1836198,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470971,1,1836191,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470972,1,1836190,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470970,1,1836193,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470979,1,1836192,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470976,1,1836195,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470977,1,1836194,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470978,1,1836197,,1,1
UNIVERSITY PLAZA,31047,0,2_merged_1912790,5115,a_470975,1,1836196,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474621,0,1894485,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474873,1,1910706,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474872,1,1910705,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474870,1,1910704,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474874,1,1910703,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474873,1,1910702,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474870,1,1910701,,1,1
FRANK A. COOKE TERMINAL,31772,0,7_merged_1912810,5233,b_474871,1,1910700,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474727,0,1895426,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474728,0,1895427,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474729,0,1895424,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474730,0,1895425,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474729,0,1895422,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474730,0,1895423,,1,1
34 - DOWNTOWN (MAIN at MACNAB),31791,0,7_merged_1912810,5238,b_475778,1,1911254,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474730,0,1895421,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31794,0,7_merged_1912810,5239,b_475780,0,1911258,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31794,0,7_merged_1912810,5239,b_475780,0,1911259,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474727,0,1895428,,1,1
ALDERSHOT GO STATION,31753,0,2_merged_1912809,5228,b_474728,0,1895429,,1,1
SCENIC LOOP,31783,0,5,5237,b_474971,0,1900339,,1,1
SCENIC LOOP,31783,0,5,5237,b_474972,0,1900338,,1,1
SCENIC LOOP,31783,0,5,5237,b_474973,0,1900333,,1,1
SCENIC LOOP,31783,0,5,5237,b_474971,0,1900332,,1,1
SCENIC LOOP,31783,0,5,5237,b_474972,0,1900331,,1,1
SCENIC LOOP,31783,0,5,5237,b_474973,0,1900330,,1,1
SCENIC LOOP,31783,0,5,5237,b_474973,0,1900337,,1,1
SCENIC LOOP,31783,0,5,5237,b_474973,0,1900336,,1,1
SCENIC LOOP,31783,0,5,5237,b_474971,0,1900335,,1,1
SCENIC LOOP,31783,0,5,5237,b_474972,0,1900334,,1,1
FRANK A. COOKE TERMINAL,31769,0,4,5232,b_474855,1,1897370,,1,1
FRANK A. COOKE TERMINAL,31769,0,4,5232,b_474855,1,1897371,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474861,0,1897373,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474857,0,1897374,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474860,0,1897375,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474858,0,1897376,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474860,0,1897377,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474858,0,1897378,,1,1
UPPER GAGE at RYMAL,31767,0,5,5232,b_474860,0,1897379,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474574,1,1893860,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474576,1,1893861,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474573,1,1893862,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474575,1,1893863,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474574,1,1893864,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474576,1,1893865,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474573,1,1893866,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474575,1,1893867,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474574,1,1893868,,1,1
DOWNTOWN,31730,0,2_merged_1912809,5222,b_474576,1,1893869,,1,1
TIM HORTONS FIELD,31925,0,1201,5258,b_475942,0,1912631,,1,1
TIM HORTONS FIELD,31925,0,1201,5258,b_475943,0,1912630,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475934,1,1912633,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475938,1,1912632,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475940,1,1912635,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475937,1,1912634,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475939,1,1912637,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475936,1,1912636,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475943,1,1912639,,1,1
PARK N' RIDE,31927,0,1201,5258,b_475941,1,1912638,,1,1
HAMILTON AIRPORT via MOHAWK COLLEGE,31757,0,3_merged_1912808,5229,b_474759,0,1895743,,1,1
HAMILTON AIRPORT via MOHAWK COLLEGE,31757,0,3_merged_1912808,5229,b_474760,0,1895742,,1,1
HAMILTON AIRPORT via MOHAWK COLLEGE,31757,0,3_merged_1912808,5229,b_474761,0,1895741,,1,1
DOWNTOWN,31724,0,5,5220,b_474584,1,1893284,,1,1
DOWNTOWN,31724,0,5,5220,b_474583,1,1893285,,1,1
DOWNTOWN,31724,0,5,5220,b_474584,1,1893286,,1,1
DOWNTOWN,31724,0,5,5220,b_474583,1,1893287,,1,1
PRINCESS POINT LOOP,31723,0,5,5220,b_474583,0,1893280,,1,1
DOWNTOWN,31724,0,5,5220,b_474583,1,1893281,,1,1
DOWNTOWN,31724,0,5,5220,b_474584,1,1893282,,1,1
DOWNTOWN,31724,0,5,5220,b_474583,1,1893283,,1,1
HAMILTON AIRPORT via MOHAWK COLLEGE,31757,0,3_merged_1912808,5229,b_474761,0,1895747,,1,1
DOWNTOWN,31724,0,5,5220,b_474584,1,1893288,,1,1
DOWNTOWN,31724,0,5,5220,b_474583,1,1893289,,1,1
HAMILTON AIRPORT via MOHAWK COLLEGE,31757,0,3_merged_1912808,5229,b_474762,0,1895746,,1,1
HAMILTON AIRPORT via MOHAWK COLLEGE,31757,0,3_merged_1912808,5229,b_474757,0,1895745,,1,1
REID at DUNSMURE,31691,0,5,5217,b_474394,0,1890996,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474623,0,1894489,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474626,0,1894488,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474624,0,1894487,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474620,0,1894486,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,2_merged_1912809,5229,b_474751,1,1895716,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474625,0,1894484,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474622,0,1894483,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474623,0,1894482,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474626,0,1894481,,1,1
EASTGATE SQUARE,31735,0,3_merged_1912808,5224,b_474624,0,1894480,,1,1
DOWNTOWN,31724,0,2_merged_1912809,5220,b_474574,1,1893138,,1,1
DOWNTOWN,31724,0,2_merged_1912809,5220,b_474573,1,1893139,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474573,0,1893136,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474573,0,1893137,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474573,0,1893134,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474573,0,1893135,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474573,0,1893132,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474574,0,1893133,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474573,0,1893130,,1,1
PRINCESS POINT LOOP,31723,0,2_merged_1912809,5220,b_474574,0,1893131,,1,1
HAMILTON GO CENTRE,31688,0,6,5216,b_475540,1,1906820,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474773,0,1895998,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474772,0,1895999,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474772,0,1895996,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474771,0,1895997,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474773,0,1895994,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474774,0,1895995,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474771,0,1895992,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474775,0,1895993,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474772,0,1895990,,1,1
HERITAGE GREENE TERMINAL,31760,0,1_merged_1912824,5230,b_474776,0,1895991,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475490,0,1898959,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475484,0,1898958,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475488,0,1898955,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475487,0,1898954,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475491,0,1898957,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475493,0,1898956,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475490,0,1898951,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475484,0,1898950,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475490,0,1898953,,1,1
LIME RIDGE MALL,31775,0,2_merged_1912809,5235,b_475484,0,1898952,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31005,0,3_merged_1912789,5109,a_472116,1,1852919,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31005,0,3_merged_1912789,5109,a_472115,1,1852918,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31004,0,3_merged_1912789,5109,a_472114,1,1852917,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472114,0,1852916,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472115,0,1852915,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472117,0,1852914,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472114,0,1852913,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472116,0,1852912,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472115,0,1852911,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,3_merged_1912789,5109,a_472117,0,1852910,,1,1
5B - PIRIE at GOVERNORS,31710,0,5,5219,b_474513,0,1892423,,1,1
5A - MEADOWLANDS,31712,0,5,5219,b_474521,0,1892422,,1,1
5B - PIRIE at GOVERNORS,31710,0,5,5219,b_474517,0,1892421,,1,1
5A - MEADOWLANDS,31712,0,5,5219,b_474511,0,1892420,,1,1
5B - PIRIE at GOVERNORS,31710,0,5,5219,b_474517,0,1892427,,1,1
5A - MEADOWLANDS,31712,0,5,5219,b_474511,0,1892426,,1,1
5B - PIRIE at GOVERNORS,31710,0,5,5219,b_474510,0,1892425,,1,1
5A - MEADOWLANDS,31712,0,5,5219,b_474514,0,1892424,,1,1
5 - HEAD STREET,31713,0,5,5219,b_474515,0,1892429,,1,1
5A - MEADOWLANDS,31712,0,5,5219,b_474521,0,1892428,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474405,1,1891192,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474409,1,1891193,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474406,1,1891190,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474401,1,1891191,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474408,1,1891196,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474402,1,1891197,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474404,1,1891194,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474403,1,1891195,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474406,1,1891198,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31702,0,1_merged_1912824,5218,b_474401,1,1891199,,1,1
MEADOWLANDS,31114,0,2_merged_1912790,5131,a_472039,0,1851758,,1,1
MEADOWLANDS,31113,0,2_merged_1912790,5131,a_472035,0,1851759,,1,1
MEADOWLANDS,31114,0,2_merged_1912790,5131,a_472038,0,1851750,,1,1
MEADOWLANDS,31113,0,2_merged_1912790,5131,a_472033,0,1851751,,1,1
MEADOWLANDS,31114,0,2_merged_1912790,5131,a_472039,0,1851752,,1,1
MEADOWLANDS,31113,0,2_merged_1912790,5131,a_472035,0,1851753,,1,1
MEADOWLANDS,31114,0,2_merged_1912790,5131,a_472037,0,1851754,,1,1
MEADOWLANDS,31113,0,2_merged_1912790,5131,a_472036,0,1851755,,1,1
MEADOWLANDS,31114,0,2_merged_1912790,5131,a_472038,0,1851756,,1,1
MEADOWLANDS,31113,0,2_merged_1912790,5131,a_472033,0,1851757,,1,1
55A - EASTGATE SQUARE via BARTON,31467,0,3_merged_1912789,5179,a_473172,1,1870229,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31466,0,3_merged_1912789,5179,a_473171,1,1870228,,1,1
55A - EASTGATE SQUARE via BARTON,31467,0,3_merged_1912789,5179,a_473173,1,1870225,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31466,0,3_merged_1912789,5179,a_473172,1,1870224,,1,1
55A - EASTGATE SQUARE via BARTON,31467,0,3_merged_1912789,5179,a_473170,1,1870227,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31466,0,3_merged_1912789,5179,a_473169,1,1870226,,1,1
55A - EASTGATE SQUARE via BARTON,31467,0,3_merged_1912789,5179,a_473169,1,1870221,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31462,0,3_merged_1912789,5179,a_473180,0,1870220,,1,1
55A - EASTGATE SQUARE via BARTON,31467,0,3_merged_1912789,5179,a_473171,1,1870223,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31466,0,3_merged_1912789,5179,a_473170,1,1870222,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,1_merged_1912824,5246,b_474605,0,1903526,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471969,0,1850407,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471972,0,1850406,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471971,0,1850405,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471976,0,1850404,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471970,0,1850403,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471975,0,1850402,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471974,0,1850401,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471973,0,1850400,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471974,0,1850409,,1,1
UPPER GAGE at RYMAL,31077,0,1_merged_1912805,5123,a_471973,0,1850408,,1,1
FRANK A. COOKE TERMINAL,31772,0,2_merged_1912809,5233,b_474840,1,1897813,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475565,0,1907358,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475564,0,1907359,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475565,0,1907354,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475564,0,1907355,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475565,0,1907356,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475564,0,1907357,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475565,0,1907350,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475564,0,1907351,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475565,0,1907352,,1,1
REID at DUNSMURE,31691,0,6,5217,b_475564,0,1907353,,1,1
TIM HORTONS FIELD,31886,0,1403_merged_1912792,5250,a_475297,0,1905266,,1,1
TIM HORTONS FIELD,31886,0,1403_merged_1912792,5250,a_475298,0,1905267,,1,1
TIM HORTONS FIELD,31886,0,1403_merged_1912792,5250,a_475298,0,1905264,,1,1
TIM HORTONS FIELD,31886,0,1403_merged_1912792,5250,a_475294,0,1905265,,1,1
TIM HORTONS FIELD,31886,0,1403_merged_1912792,5250,a_475294,0,1905262,,1,1
TIM HORTONS FIELD,31886,0,1403_merged_1912792,5250,a_475297,0,1905263,,1,1
TIM HORTONS FIELD,31883,0,1403_merged_1912792,5250,a_475296,0,1905260,,1,1
TIM HORTONS FIELD,31884,0,1403_merged_1912792,5250,a_475296,0,1905261,,1,1
VALLEY PARK via SALTFLEET SCHOOL,31825,0,1_merged_1912824,5242,b_475350,0,1906083,,1,1
HAMILTON GO CENTRE,31861,0,14601_merged_1912821,5244,b_475209,1,1906082,,1,1
HAMILTON GO CENTRE,31861,0,14601_merged_1912821,5244,b_475212,1,1906081,,1,1
HAMILTON GO CENTRE,31861,0,14601_merged_1912821,5244,b_475216,1,1906080,,1,1
HAMILTON GO CENTRE,31693,0,1_merged_1912824,5217,b_475395,1,1906087,,1,1
HAMILTON GO CENTRE,31693,0,1_merged_1912824,5217,b_475390,1,1906086,,1,1
TIM HORTONS FIELD,31884,0,1403_merged_1912792,5250,a_475299,0,1905268,,1,1
TIM HORTONS FIELD,31884,0,1403_merged_1912792,5250,a_475300,0,1905269,,1,1
SCENIC LOOP,31093,0,3_merged_1912789,5128,a_472152,0,1853279,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472154,1,1853278,,1,1
DOWNTOWN,31724,0,6,5220,b_474587,1,1907684,,1,1
DOWNTOWN,31724,0,6,5220,b_474588,1,1907685,,1,1
DOWNTOWN,31724,0,6,5220,b_474589,1,1907682,,1,1
DOWNTOWN,31724,0,6,5220,b_474588,1,1907683,,1,1
DOWNTOWN,31724,0,6,5220,b_474590,1,1907680,,1,1
DOWNTOWN,31724,0,6,5220,b_474587,1,1907681,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472152,1,1853271,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472154,1,1853270,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472154,1,1853273,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472153,1,1853272,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472153,1,1853275,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472152,1,1853274,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472152,1,1853277,,1,1
FRANK A. COOKE TERMINAL,31094,0,3_merged_1912789,5128,a_472154,1,1853276,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471236,1,1839938,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471234,1,1839939,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471235,1,1839932,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471236,1,1839933,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471237,1,1839930,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471233,1,1839931,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471233,1,1839936,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471235,1,1839937,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471234,1,1839934,,1,1
FRANK A. COOKE TERMINAL,31082,0,7_merged_1912791,5124,a_471237,1,1839935,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475282,1,1905190,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475277,1,1905191,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475278,1,1905192,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475279,1,1905193,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475280,1,1905194,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475281,1,1905195,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475282,1,1905196,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2203,5253,a_475277,1,1905197,,1,1
